,direct_distance,full_road_diversity,max_angle,max_pivot_off,mean_angle,mean_pivot_off,mean_road_diversity,median_angle,median_pivot_off,min_angle,min_pivot_off,num_l_turns,num_r_turns,num_straights,road_distance,safety,std_angle,std_pivot_off,test_duration,total_angle,test_id
0,739.6750541150461,5823.637118445591,10.469668219016425,4446.68769663043,0.832793922922514,813.9752081651945,582.3637118445591,0.0,0.0,-6.820664569465705,0.0,2,1,7,1754.9317766327672,NOT_EXECUTED,4.41149202825353,1569.643967519287,,8.327939229225139,destHigh5\00739_test.json
1,600.5486096249788,13292.67369290409,18.948938584306788,3154.9798132516557,1.6636052305964748,744.4945329792757,1661.5842116130113,0.0,0.0,-10.93326993561278,0.0,2,1,5,1761.8064577678633,NOT_EXECUTED,8.31930361555356,1209.8755074621479,,13.308841844771798,destHigh5\00738_test.json
2,976.8503043428552,3210.0431680350794,6.9848551526112965,3523.7697659641585,1.9374126999724441,587.2949609940264,535.0071946725133,0.3631086913983171,0.0,0.0,0.0,1,0,5,1784.0148616110957,NOT_EXECUTED,2.902030792762133,1438.5729829431143,,11.624476199834664,destHigh5\00737_test.json
3,616.5820102470472,14336.44260551524,18.458513645645038,3219.6860566467626,1.5208289225697151,675.4130514038586,1792.055325689405,0.0,0.0,-11.200665062714007,0.0,1,1,6,1841.6905931314338,NOT_EXECUTED,8.209440624010222,1280.9095597486748,,12.166631380557721,destHigh5\00736_test.json
4,999.2663031699132,3679.7615221746255,8.507673521299612,1007.6728521191922,0.672722254281769,167.9454753531987,613.2935870291043,0.0,0.0,-3.4993335760497306,0.0,1,0,5,1244.4273772747918,NOT_EXECUTED,4.070756915187157,411.38071922450524,,4.0363335256906145,destHigh5\00735_test.json
5,841.883671901426,13430.021502353611,13.914640877599895,4746.366316209105,3.7257728691863337,1357.0509444144739,1678.7526877942014,0.31584411508673993,0.0,0.0,0.0,3,0,5,2809.015225880757,NOT_EXECUTED,5.396279181335061,1962.2302704066205,,29.806182953490666,destHigh5\00734_test.json
6,692.976291708212,2644.522657775289,8.848418779075127,2501.7326942148843,2.2315440404526647,416.95544903581407,440.75377629588155,0.007796017451270482,0.0,0.0,0.0,1,0,5,1376.1924002524497,NOT_EXECUTED,3.7119790885421446,1021.3280956107807,,13.389264242715988,destHigh5\00733_test.json
7,917.6338846347358,4776.603661051632,11.011625725561915,2933.185956416492,1.3546517039978927,419.026565202356,682.3719515788046,0.0,0.0,-0.8663137736870179,0.0,1,0,6,1874.0250488949578,NOT_EXECUTED,4.2739534702367346,1108.6400842550256,,9.482561927985248,destHigh5\00732_test.json
8,916.8396379805769,9521.549557473882,112.05486468418373,5254.860802227965,23.94112458656348,1064.3179813834743,1904.3099114947763,2.8924600143896733,0.0,-3.058311568874075,0.0,2,0,3,2235.3371818354067,NOT_EXECUTED,49.41969357059316,2342.762845270708,,119.70562293281739,destHigh5\00731_test.json
9,902.0671944486594,2941.591782045117,10.133688509906714,1305.8278954905602,-6.982129526905082,231.7067069388581,490.26529700751945,0.0,0.0,-51.6702771948014,0.0,1,1,4,1280.5465967713524,NOT_EXECUTED,22.292719160303744,527.291939741146,,-41.89277716143049,destHigh5\00730_test.json
10,600.5486096249788,13292.67369290409,18.948938584306788,3154.9798132516557,1.6636052305964748,744.4945329792757,1661.5842116130113,0.0,0.0,-10.93326993561278,0.0,2,1,5,1761.8064577678633,NOT_EXECUTED,8.31930361555356,1209.8755074621479,,13.308841844771798,destHigh5\00729_test.json
11,982.4967899885376,8103.96738672471,7.817718264857518,5537.26224494033,1.2750395534044936,708.8369622139975,900.4408207471901,0.0,0.0,-3.3887950431312843,0.0,2,0,7,2498.7760931487105,NOT_EXECUTED,3.620782902081559,1831.9608371289903,,11.475355980640442,destHigh5\00728_test.json
12,976.8503043428552,3210.0431680350794,6.9848551526112965,3523.7697659641585,1.9374126999724441,587.2949609940264,535.0071946725133,0.3631086913983171,0.0,0.0,0.0,1,0,5,1784.0148616110957,NOT_EXECUTED,2.902030792762133,1438.5729829431143,,11.624476199834664,destHigh5\00727_test.json
13,616.5820102470472,14336.44260551524,18.458513645645038,3219.6860566467626,1.5208289225697151,675.4130514038586,1792.055325689405,0.0,0.0,-11.200665062714007,0.0,1,1,6,1841.6905931314338,NOT_EXECUTED,8.209440624010222,1280.9095597486748,,12.166631380557721,destHigh5\00726_test.json
14,999.2663031699132,3679.7615221746255,8.507673521299612,1007.6728521191922,0.672722254281769,167.9454753531987,613.2935870291043,0.0,0.0,-3.4993335760497306,0.0,1,0,5,1244.4273772747918,NOT_EXECUTED,4.070756915187157,411.38071922450524,,4.0363335256906145,destHigh5\00725_test.json
15,841.883671901426,13430.021502353611,13.914640877599895,4746.366316209105,3.7257728691863337,1357.0509444144739,1678.7526877942014,0.31584411508673993,0.0,0.0,0.0,3,0,5,2809.015225880757,NOT_EXECUTED,5.396279181335061,1962.2302704066205,,29.806182953490666,destHigh5\00724_test.json
16,692.976291708212,2644.522657775289,8.848418779075127,2501.7326942148843,2.2315440404526647,416.95544903581407,440.75377629588155,0.007796017451270482,0.0,0.0,0.0,1,0,5,1376.1924002524497,NOT_EXECUTED,3.7119790885421446,1021.3280956107807,,13.389264242715988,destHigh5\00723_test.json
17,917.6338846347358,4776.603661051632,11.011625725561915,2933.185956416492,1.3546517039978927,419.026565202356,682.3719515788046,0.0,0.0,-0.8663137736870179,0.0,1,0,6,1874.0250488949578,NOT_EXECUTED,4.2739534702367346,1108.6400842550256,,9.482561927985248,destHigh5\00722_test.json
18,916.8396379805769,9521.549557473882,112.05486468418373,5254.860802227965,23.94112458656348,1064.3179813834743,1904.3099114947763,2.8924600143896733,0.0,-3.058311568874075,0.0,2,0,3,2235.3371818354067,NOT_EXECUTED,49.41969357059316,2342.762845270708,,119.70562293281739,destHigh5\00721_test.json
19,902.0671944486594,2941.591782045117,10.133688509906714,1305.8278954905602,-6.982129526905082,231.7067069388581,490.26529700751945,0.0,0.0,-51.6702771948014,0.0,1,1,4,1280.5465967713524,NOT_EXECUTED,22.292719160303744,527.291939741146,,-41.89277716143049,destHigh5\00720_test.json
20,600.5486096249788,13292.67369290409,18.948938584306788,3154.9798132516557,1.6636052305964748,744.4945329792757,1661.5842116130113,0.0,0.0,-10.93326993561278,0.0,2,1,5,1761.8064577678633,NOT_EXECUTED,8.31930361555356,1209.8755074621479,,13.308841844771798,destHigh5\00719_test.json
21,982.4967899885376,8103.96738672471,7.817718264857518,5537.26224494033,1.2750395534044936,708.8369622139975,900.4408207471901,0.0,0.0,-3.3887950431312843,0.0,2,0,7,2498.7760931487105,NOT_EXECUTED,3.620782902081559,1831.9608371289903,,11.475355980640442,destHigh5\00718_test.json
22,976.8503043428552,3210.0431680350794,6.9848551526112965,3523.7697659641585,1.9374126999724441,587.2949609940264,535.0071946725133,0.3631086913983171,0.0,0.0,0.0,1,0,5,1784.0148616110957,NOT_EXECUTED,2.902030792762133,1438.5729829431143,,11.624476199834664,destHigh5\00717_test.json
23,616.5820102470472,14336.44260551524,18.458513645645038,3219.6860566467626,1.5208289225697151,675.4130514038586,1792.055325689405,0.0,0.0,-11.200665062714007,0.0,1,1,6,1841.6905931314338,NOT_EXECUTED,8.209440624010222,1280.9095597486748,,12.166631380557721,destHigh5\00716_test.json
24,999.2663031699132,3679.7615221746255,8.507673521299612,1007.6728521191922,0.672722254281769,167.9454753531987,613.2935870291043,0.0,0.0,-3.4993335760497306,0.0,1,0,5,1244.4273772747918,NOT_EXECUTED,4.070756915187157,411.38071922450524,,4.0363335256906145,destHigh5\00715_test.json
25,841.883671901426,13430.021502353611,13.914640877599895,4746.366316209105,3.7257728691863337,1357.0509444144739,1678.7526877942014,0.31584411508673993,0.0,0.0,0.0,3,0,5,2809.015225880757,NOT_EXECUTED,5.396279181335061,1962.2302704066205,,29.806182953490666,destHigh5\00714_test.json
26,692.976291708212,2644.522657775289,8.848418779075127,2501.7326942148843,2.2315440404526647,416.95544903581407,440.75377629588155,0.007796017451270482,0.0,0.0,0.0,1,0,5,1376.1924002524497,NOT_EXECUTED,3.7119790885421446,1021.3280956107807,,13.389264242715988,destHigh5\00713_test.json
27,917.6338846347358,4776.603661051632,11.011625725561915,2933.185956416492,1.3546517039978927,419.026565202356,682.3719515788046,0.0,0.0,-0.8663137736870179,0.0,1,0,6,1874.0250488949578,NOT_EXECUTED,4.2739534702367346,1108.6400842550256,,9.482561927985248,destHigh5\00712_test.json
28,916.8396379805769,9521.549557473882,112.05486468418373,5254.860802227965,23.94112458656348,1064.3179813834743,1904.3099114947763,2.8924600143896733,0.0,-3.058311568874075,0.0,2,0,3,2235.3371818354067,NOT_EXECUTED,49.41969357059316,2342.762845270708,,119.70562293281739,destHigh5\00711_test.json
29,902.0671944486594,2941.591782045117,10.133688509906714,1305.8278954905602,-6.982129526905082,231.7067069388581,490.26529700751945,0.0,0.0,-51.6702771948014,0.0,1,1,4,1280.5465967713524,NOT_EXECUTED,22.292719160303744,527.291939741146,,-41.89277716143049,destHigh5\00710_test.json
30,600.5486096249788,13292.67369290409,18.948938584306788,3154.9798132516557,1.6636052305964748,744.4945329792757,1661.5842116130113,0.0,0.0,-10.93326993561278,0.0,2,1,5,1761.8064577678633,NOT_EXECUTED,8.31930361555356,1209.8755074621479,,13.308841844771798,destHigh5\00709_test.json
31,982.4967899885376,8103.96738672471,7.817718264857518,5537.26224494033,1.2750395534044936,708.8369622139975,900.4408207471901,0.0,0.0,-3.3887950431312843,0.0,2,0,7,2498.7760931487105,NOT_EXECUTED,3.620782902081559,1831.9608371289903,,11.475355980640442,destHigh5\00708_test.json
32,976.8503043428552,3210.0431680350794,6.9848551526112965,3523.7697659641585,1.9374126999724441,587.2949609940264,535.0071946725133,0.3631086913983171,0.0,0.0,0.0,1,0,5,1784.0148616110957,NOT_EXECUTED,2.902030792762133,1438.5729829431143,,11.624476199834664,destHigh5\00707_test.json
33,616.5820102470472,14336.44260551524,18.458513645645038,3219.6860566467626,1.5208289225697151,675.4130514038586,1792.055325689405,0.0,0.0,-11.200665062714007,0.0,1,1,6,1841.6905931314338,NOT_EXECUTED,8.209440624010222,1280.9095597486748,,12.166631380557721,destHigh5\00706_test.json
34,999.2663031699132,3679.7615221746255,8.507673521299612,1007.6728521191922,0.672722254281769,167.9454753531987,613.2935870291043,0.0,0.0,-3.4993335760497306,0.0,1,0,5,1244.4273772747918,NOT_EXECUTED,4.070756915187157,411.38071922450524,,4.0363335256906145,destHigh5\00705_test.json
