,direct_distance,full_road_diversity,max_angle,max_pivot_off,mean_angle,mean_pivot_off,mean_road_diversity,median_angle,median_pivot_off,min_angle,min_pivot_off,num_l_turns,num_r_turns,num_straights,road_distance,safety,std_angle,std_pivot_off,test_duration,total_angle,test_id
0,856.9082168761221,9208.577404002845,79.76207094745138,6033.759515674698,7.996391071591351,615.4029864232269,920.8577404002845,0.0,0.0,-6.337462262234247,0,1,1,8,2989.374462245959,NOT_EXECUTED,25.35862949430744,1904.1915897056292,,79.9639107159135,destHigh4\00591_test.json
1,954.7296810417007,8255.276661660031,5.771458290137537,6838.290776317221,0.6695525855915392,1581.9771109437124,750.4796965145483,0.0,0.0,-5.987813638785504,0,2,1,8,3213.440074491618,NOT_EXECUTED,3.097146233738005,2810.9090384355277,,7.365078441506931,destHigh4\00590_test.json
2,1002.8615201593359,20356.431522179835,18.513285180192156,1486.8253481922368,-65.8451421631526,324.5869709430567,4071.286304435967,0.0,0.0,-343.79270756459,0,1,1,3,2395.5400146531906,NOT_EXECUTED,155.62280276578159,652.3787062096236,,-329.225710815763,destHigh4\00589_test.json
3,1210.8483543975567,25322.108180373085,290.8219676750792,1568.7596922770183,-41.672217968072616,217.56426856905136,3165.2635225466356,-1.897648160432718,15.2027116828935,-350.87649227017414,0,1,3,4,2600.237017756833,NOT_EXECUTED,191.23860132732221,546.9839062087716,,-333.37774374458087,destHigh4\00588_test.json
4,916.1475853154619,8211.073407963626,5.179722752156123,4644.645254232451,-7.48123454756154,648.4840497648464,746.4612189057842,0.0,0.0,-85.47505193435482,0,1,2,8,2670.199976933459,NOT_EXECUTED,26.051449124187123,1504.4559522534548,,-82.29358002317693,destHigh4\00587_test.json
5,799.1355423922864,13205.790144780582,19.213835099893473,3691.9047109485123,1.9948452974434476,785.6308570217826,2200.965024130097,0.0,0.0,-11.302505949085127,0,1,1,4,2131.999160124396,NOT_EXECUTED,9.894512910630747,1481.2903124862607,,11.969071784660684,destHigh4\00586_test.json
6,1085.871108166592,7055.609618593614,5.866475937107312,3829.171843303182,1.418217037725768,593.7957493835178,705.5609618593614,0.0,0.0,-3.6502469160958784,0,2,0,8,3239.2175014511504,NOT_EXECUTED,3.0090449166181124,1315.8689568990862,,14.182170377257679,destHigh4\00585_test.json
7,592.523514236545,2736.5988599337643,7.196621125250455,779.4593446398235,1.2167057921055875,111.35133494854621,390.94269427625204,0.0,0.0,-2.343980487010826,0,1,0,6,814.4513053870181,NOT_EXECUTED,3.1714897408225933,294.60794042890853,,8.516940544739112,destHigh4\00584_test.json
8,958.9583328060164,7178.473759560535,11.086798727968963,3651.7062190449064,0.4253725178738951,563.3425012001106,652.5885235964123,0.0,0.0,-13.667807512872917,0,2,1,8,1952.9682115687012,NOT_EXECUTED,6.102775591048099,1207.772189107311,,4.679097696612846,destHigh4\00583_test.json
9,954.7296810417007,8255.276661660031,5.771458290137537,6838.290776317221,0.6695525855915392,1581.9771109437124,750.4796965145483,0.0,0.0,-5.987813638785504,0,2,1,8,3213.440074491618,NOT_EXECUTED,3.097146233738005,2810.9090384355277,,7.365078441506931,destHigh4\00582_test.json
10,1002.8615201593359,20356.431522179835,18.513285180192156,1486.8253481922368,-65.8451421631526,324.5869709430567,4071.286304435967,0.0,0.0,-343.79270756459,0,1,1,3,2395.5400146531906,NOT_EXECUTED,155.62280276578159,652.3787062096236,,-329.225710815763,destHigh4\00581_test.json
11,1210.8483543975567,25322.108180373085,290.8219676750792,1568.7596922770183,-41.672217968072616,217.56426856905136,3165.2635225466356,-1.897648160432718,15.2027116828935,-350.87649227017414,0,1,3,4,2600.237017756833,NOT_EXECUTED,191.23860132732221,546.9839062087716,,-333.37774374458087,destHigh4\00580_test.json
12,916.1475853154619,8211.073407963626,5.179722752156123,4644.645254232451,-7.48123454756154,648.4840497648464,746.4612189057842,0.0,0.0,-85.47505193435482,0,1,2,8,2670.199976933459,NOT_EXECUTED,26.051449124187123,1504.4559522534548,,-82.29358002317693,destHigh4\00579_test.json
13,799.1355423922864,13205.790144780582,19.213835099893473,3691.9047109485123,1.9948452974434476,785.6308570217826,2200.965024130097,0.0,0.0,-11.302505949085127,0,1,1,4,2131.999160124396,NOT_EXECUTED,9.894512910630747,1481.2903124862607,,11.969071784660684,destHigh4\00578_test.json
14,1085.871108166592,7055.609618593614,5.866475937107312,3829.171843303182,1.418217037725768,593.7957493835178,705.5609618593614,0.0,0.0,-3.6502469160958784,0,2,0,8,3239.2175014511504,NOT_EXECUTED,3.0090449166181124,1315.8689568990862,,14.182170377257679,destHigh4\00577_test.json
15,592.523514236545,2736.5988599337643,7.196621125250455,779.4593446398235,1.2167057921055875,111.35133494854621,390.94269427625204,0.0,0.0,-2.343980487010826,0,1,0,6,814.4513053870181,NOT_EXECUTED,3.1714897408225933,294.60794042890853,,8.516940544739112,destHigh4\00576_test.json
