,direct_distance,full_road_diversity,max_angle,max_pivot_off,mean_angle,mean_pivot_off,mean_road_diversity,median_angle,median_pivot_off,min_angle,min_pivot_off,num_l_turns,num_r_turns,num_straights,road_distance,safety,std_angle,std_pivot_off,test_duration,total_angle,test_id
0,108.29855989363874,79.82357217239897,13.482699389286749,69.03126992995271,-60.065119172614004,34.730633637360185,11.403367453199852,-19.732822426295627,38.61684894244038,-338.17587677860485,0.0,1,5,1,118.86959894883637,NOT_EXECUTED,123.63664170578232,27.01524305406424,,-420.4558342082981,destHigh3\00665_test.json
1,90.80055266135182,69.94703605450418,33.76809813053842,140.68695111134443,6.974690878508093,40.85205387689819,5.38054123496186,7.349825648860058,39.83065105029497,-8.752591064405754,0.0,7,2,4,179.12994680571498,NOT_EXECUTED,12.878120673768404,38.91388826763856,,90.67098142060522,destHigh3\00664_test.json
2,96.29833837524785,53.05820630223029,31.04591781910959,38.55682486641246,-2.401759346280436,20.515376570514672,8.843034383705048,-2.9477275730816253,25.21622175139117,-35.952826958892665,0.0,2,2,2,104.46973151324882,NOT_EXECUTED,23.444583593216535,16.753409550675965,,-14.410556077682614,destHigh3\00663_test.json
3,106.24820820677992,33.5330602137367,28.6678272854439,102.45589994528414,3.9774773677834165,46.07707668771734,3.7258955793040776,5.006506039545193,44.73033703050106,-18.97100909003634,0.0,5,2,2,111.90364636415578,NOT_EXECUTED,14.151452571295449,35.81806145318377,,35.797296310050754,destHigh3\00662_test.json
4,94.60238620452931,104.1666261466998,28.71368936934178,52.897158995572184,0.8297378156229791,34.18497538359165,17.3611043577833,7.83657433490381,39.337118125601705,-49.38531369252186,0.0,3,2,1,104.94854742967023,NOT_EXECUTED,28.608652476984453,18.126640037725185,,4.9784268937378755,destHigh3\00661_test.json
5,96.7062353539388,79.79224433742911,32.16771380416468,81.81756323507328,-3.402016549477061,33.79309352400822,11.398892048204159,2.0867750799312126,30.345366968050907,-52.48035836690701,0.0,3,3,1,104.96882256469588,NOT_EXECUTED,27.59445090748919,24.75603222476094,,-23.814115846339426,destHigh3\00660_test.json
6,95.58950225351991,70.74749615727146,32.0262167982148,134.8400787840704,7.27948318664282,44.76945361422785,6.4315905597519505,9.518185324559084,40.29303424110594,-19.205003156436987,0.0,7,2,2,175.48511332657267,NOT_EXECUTED,14.529216904266043,35.96167138872371,,80.07431505307102,destHigh3\00659_test.json
7,87.33559069842572,80.75264763462589,46.16487906453331,107.96512222242009,7.1779011619641695,45.23672338945393,7.34114978496599,5.344900893964264,36.60830921336815,-21.10097849133216,0.0,6,3,2,162.68916861615585,NOT_EXECUTED,18.272515815248223,36.490313998454404,,78.9569127816059,destHigh3\00658_test.json
8,86.79801893979366,46.532046754903604,19.560684865727215,143.31609666680524,6.173160097450562,43.53944969368734,3.5793882119156617,9.811041355148516,40.07598524241282,-8.641931375732256,0.0,8,2,3,174.39181495253757,NOT_EXECUTED,9.085399194706012,37.511199038703374,,80.25108126685731,destHigh3\00657_test.json
9,108.29855989363874,79.82357217239897,13.482699389286749,69.03126992995271,-60.065119172614004,34.730633637360185,11.403367453199852,-19.732822426295627,38.61684894244038,-338.17587677860485,0.0,1,5,1,118.86959894883637,NOT_EXECUTED,123.63664170578232,27.01524305406424,,-420.4558342082981,destHigh3\00656_test.json
