,direct_distance,end_time,full_road_diversity,max_angle,max_pivot_off,mean_angle,mean_pivot_off,mean_road_diversity,median_angle,median_pivot_off,min_angle,min_pivot_off,num_l_turns,num_r_turns,num_straights,road_distance,safety,start_time,std_angle,std_pivot_off,test_duration,total_angle,test_id,duration
0,104.33528586331568,0,4.257488134074168,55.16274345613319,73.088559513719,15.023858820643314,29.176458027434737,0.532186016759271,7.905710972612237,27.21987035275231,-15.8155489561363,0,4,2,2,122.90007893090463,NOT_EXECUTED,0,25.699166369396252,24.052783494887624,,120.1908705651465,dest5\00004_test.json,
1,42.01178915099199,0,13.137507450333764,55.65575540977439,73.088559513719,14.811128439663952,30.309837531045318,0.6568753725166883,10.974035049434063,34.07711728969938,-15.8155489561363,0,11,4,5,230.98586357874228,NOT_EXECUTED,0,23.66942267077977,21.2084726447465,,296.22256879327904,dest5\00003_test.json,
2,74.65884767683318,0,15.906332628659317,55.65575540977439,280.91148026807497,7.023710197885395,37.98037413304915,0.5680833081664042,3.049022189157742,31.75027299065588,-42.4860686830208,0,12,9,7,154.12505531984948,NOT_EXECUTED,0,24.809517944551626,51.679377959574715,,196.66388554079106,dest5\00002_test.json,
3,36.294315156835346,0,20.73406970504935,61.96635261292769,280.91148026807497,7.297703775930887,37.527412151394365,0.5057090171963257,3.8984748477198394,33.85403177534312,-42.4860686830208,0,19,11,11,229.05662382538438,NOT_EXECUTED,0,22.910809782973452,46.20044712057331,,299.2058548131664,dest5\00001_test.json,
4,107.08806544244742,0,25.577526836923077,61.96635261292769,283.4293469108868,7.667918424982231,40.80150786975425,0.5015201340573152,3.6262688918279697,33.251977121146645,-42.4860686830208,0,23,13,15,253.27501352786643,NOT_EXECUTED,0,22.210614874361223,55.49480910091535,,391.06383967409386,dest5\00000_test.json,
