,avg_Segment_length,direct_distance,full_road_diversity,max_angle,max_pivot_off,mean_angle,mean_pivot_off,mean_road_diversity,median_angle,median_pivot_off,min_angle,min_pivot_off,num_l_turns,num_r_turns,num_straights,road_distance,safety,std_angle,std_pivot_off,test_duration,total_angle,uturns,test_id
0,26.826362040229736,89.77867968733742,504.9172618221726,232.77984769870477,68.5293545426802,14.832785286172989,26.927155482937973,56.1019179802414,-1.341755981481032,30.769847447899256,-53.94895191339951,0.0,2,4,3,241.4372583620676,FAIL,84.4793149418635,25.703441239716447,16.925678491592407,133.49506757555685,0,Town5\00016_test.json
1,43.99303650793143,100.5128346199904,555.229068420101,114.55566840254652,196.94672213616303,10.78945341366383,71.01051284226243,138.80726710502526,6.327488998125037,32.751827115076864,-84.05283274414128,21.591675002732917,2,2,0,175.9721460317257,FAIL,82.31452553479839,84.38223415791364,16.466832399368286,43.15781365465533,0,Town5\00015_test.json
2,19.02896016612911,78.81028740412756,294.59460415010074,43.84023498388934,61.33839770156692,-6.314667085172542,30.521970323679877,22.6611233961616,-9.24293841080164,37.02229935660695,-58.32858946685781,0.0,2,7,4,247.37648215967843,FAIL,22.675811046474784,22.58112373234401,16.014150619506836,-82.09067210724305,0,Town5\00014_test.json
3,25.318699464178515,38.49629372608747,420.0555070473829,132.60548133801282,309.04309909618127,21.495026440152863,61.13570396847103,60.00792957819756,4.107120274257663,21.44165164378792,-8.034791408760979,0.0,3,1,3,177.2308962492496,PASS,49.52632631335143,111.47549823205028,19.35252070426941,150.46518508107002,0,Town5\00013_test.json
4,24.86621429963915,37.86237657167461,412.07376339073807,130.00496930404398,263.76782521831547,21.627744430217664,54.72800003177885,58.86768048439115,4.192069151552699,21.47969064783217,-7.581099260210981,0.0,3,1,3,174.06350009747405,PASS,48.40291876069598,94.76572745341612,19.053133487701416,151.39421101152365,0,Town5\00012_test.json
5,17.735171140438858,92.76151322844828,812.6210575580668,175.40168914463845,127.75959968850988,10.366334210946585,14.737081846244868,54.17473717053779,0.0,0.0,-40.435693712232464,0.0,2,2,11,266.02756710658286,FAIL,47.64780688522555,33.94186556727556,14.583138704299929,155.49501316419875,0,Town5\00011_test.json
6,24.865901124784056,37.8623765716746,411.4410995033992,130.01012947273833,263.5759494090959,21.6300549353878,54.70072711988277,58.77729992905704,4.191995258517336,21.47856749132007,-7.581130082144442,0.0,3,1,3,174.0613078734884,PASS,48.404685207434845,94.6952065711792,19.481703519821167,151.41038454771456,0,Town5\00010_test.json
7,18.50315489560789,23.46316339971035,306.9452774472341,122.23245771049552,98.71463143875114,18.726335729117,42.414842666116094,34.10503082747046,8.692373625380274,37.5306689338757,-15.253730398161617,0.0,6,1,2,166.52839406047104,PASS,40.32588744624605,33.50130417090389,18.65748763084412,168.53702156205298,0,Town5\00009_test.json
8,19.155613648510396,60.77992379670699,219.27494513470847,297.1033589572555,64.65389078737958,24.48726240567258,30.097627393638646,16.86730347190065,2.1415777979970176,36.1722525748757,-17.425696555518062,0.0,4,5,4,249.0229774306351,FAIL,83.79969247053346,25.603937471364794,16.373929500579834,318.3344112737435,0,Town5\00008_test.json
9,22.5630669562878,60.32827392369516,1251.4102552618117,214.77919861715876,88.32421074722272,11.181374762258722,17.34368842564916,104.28418793848432,0.0,0.0,-49.36347056774554,0.0,2,3,7,270.75680347545364,FAIL,67.49155539614841,27.0647828390232,16.768993377685547,134.17649714710467,0,Town5\00007_test.json
10,17.870555621113102,75.06115661689611,318.70019683475573,14.378701548492264,105.9424002321031,-10.54268837538656,26.019864693731808,22.764299773911123,0.0,0.0,-83.34125053544884,0.0,3,3,8,250.1877786955834,FAIL,29.473423040652232,38.496443032927495,16.30750846862793,-147.59763725541185,0,Town5\00006_test.json
