,direct_distance,end_time,full_road_diversity,max_angle,max_pivot_off,mean_angle,mean_pivot_off,mean_road_diversity,median_angle,median_pivot_off,min_angle,min_pivot_off,num_l_turns,num_r_turns,num_straights,road_distance,safety,start_time,std_angle,std_pivot_off,test_duration,total_angle,test_id,duration
0,47.25414067116197,0,21.414056244118377,202.2885376445659,87.47731606806285,66.00364347045117,35.4002290685042,5.353514061029594,30.86301811861938,27.061800102976985,0.0,0,3,0,1,172.2047961808478,NOT_EXECUTED,0,93.28491944618224,37.27003631639812,,264.01457388180467,destHigh1\00005_test.json,
1,84.94873065662303,0,26.45592744939591,202.2885376445659,87.47731606806285,31.23570953113505,40.98109746013511,2.035071342261224,15.855924270246014,32.67022311610854,-2.624977818267359,0,11,0,2,159.9135528442191,NOT_EXECUTED,0,53.35609677212613,30.5565113582597,,406.0642239047557,destHigh1\00004_test.json,
2,99.47759512896823,0,29.866006547626423,202.2885376445659,149.60660376996407,25.202315095887606,41.48678532367428,1.4221907879822107,15.855924270246014,32.67022311610854,-3.824092187718821,0,17,0,4,162.02310089592413,NOT_EXECUTED,0,42.93868143942057,36.9700244341192,,529.2486170136398,destHigh1\00003_test.json,
3,39.22000281895022,0,47.00953089191972,202.2885376445659,149.60660376996407,29.412297829588198,38.124698683359895,1.8803812356767886,15.855924270246014,31.83366871761184,-3.824092187718821,0,19,0,6,171.65275275230155,NOT_EXECUTED,0,45.56304369574618,35.99319214604544,,735.3074457397049,destHigh1\00002_test.json,
4,84.69066493874163,0,51.24577856690623,202.2885376445659,149.60660376996407,22.168201806837107,36.27430805347337,1.6530896311905237,13.720833847053246,31.276795106008546,-50.897306345951144,0,21,3,7,104.92745109977564,NOT_EXECUTED,0,45.52425127004163,33.41214212244285,,687.2142560119503,destHigh1\00001_test.json,
5,102.68929446221242,0,61.706377150795504,306.5522502317366,149.60660376996407,23.723582217497555,35.049012598163166,1.6677399229944732,11.650963339419283,31.276795106008546,-78.49861750458419,0,23,6,8,145.7446132960402,NOT_EXECUTED,0,66.26654125270024,31.85213309030577,,877.7725420474094,destHigh1\00000_test.json,
